Artist ID,Name,Nationality,Gender,Birth Year,Death Year
10303,"St. Regis Paper Co., Panelyte Div., New York, NY",American,,,
10304,"J.A. Henckels Zwillingswerk AG, Solingen, West Germany (now Germany)",,,,
10305,"Rubycliff Ltd., England",,,,
10306,"Mazda Motor Corporation, California",American,,1920.0,
10308,"Askon Tehtaat OY, Lahti, Finland",,,,
10311,"Aizawa, Japan",Japanese,,,
10314,"Alias S.r.l., Italy",Italian,,,
10316,"The Steubenville Pottery Company, Steubenville, OH",,,,
10322,"Okamura Corporation, Japan",,,,
10325,George H. Hake Corp.,,,,
10326,"Diamond Plastic Box, Inc., Roanoke, VA",,,,
10329,"Workshop of Gunta Stölzl, Zürich",,,,
10331,"H.P. Designs, The Netherlands",,,,
10336,"Skools, Inc., USA",,,,
10338,"E. Bakalowitz & Söhne, Vienna",,,,
10343,"Seiko Epson Corporation, Japan",,,,
10345,"The General Fireproofing Co., Youngstown, OH",,,,
10347,"WRS Sportsmed, Texas",,,,
10348,"Syn S.r.l., Italy",,,,
10350,"O'Neill, Inc.",American,,,
10351,"Wagner Mfg. Co., Sidney, OH",,,,
10352,"Orrefors, Sweden",,,,
10353,"Oy Airam Ab, Helsinki",,,,
10357,"Gross Wood & Co., San Francisco, CA",,,,
10358,"Azucena S.r.L., Milan",,,,
10360,"Charles Horner Ltd., Halifax",,,,
10361,"Cheney Greef & Co., New York, NY",American,,,
10363,"Design Frame Inc., New York, NY",,,,
10364,"Stockmann-Orno, Finland",,,,
10365,"Bear Archery Company, Grayling, MI",,,,
10370,"Edison Price, New York, NY",,,,
10371,"Bell-Toptex, Inc., Bell, CA",,,,
10372,"Paulson Manufacturing Corp., Fallbrook, CA",,,,
10374,Fratelli Grivel (now Grivel S.r.l.),Italian,,1818.0,
10378,"OY Tampella AB, Finland",,,,
10379,"Grohmann Knives, Ltd., Pictou, Canada",,,,
10381,"Blyde & Co. Ltd., England",,,,
10383,"Hämmerli, Ltd., Lenzburg, Switzerland",Swiss,,,
10385,"Head Ski Co., Timonium, MD",,,,
10386,"Hobie Surfboards, Dana Point, CA",,,,
10390,"Huonekalutehdas Korhonen Oy, Littoinen, Finland",,,,
10391,"Carl Zeiss, Inc.",German,,1846.0,
10398,"Shop of Samuel Gragg, Furniture Warehouse, Boston, MA",,,,
10399,"Swid Powell, New York",,,,
10401,"Kundalini srl. - Corpi di Illuminazione, Milan",,,,
10404,"Strategi/Holmback ApS, Copenhagen",,,,
10406,"Boda Nova, Sweden",,,1970.0,
10415,"Morris & Co., London",,,1862.0,1940.0
10416,"Campana Objetos, São Paulo, Brazil",,,,
10418,"FRZ-Metallwarenfabrik, Zuzenhausen, Germany",,,,
10419,"Edra Mazzei, Pisa, Italy",,Female,,
10420,"LEGO Group, Billund, Denmark",,,,
10421,"Gittler Guitar Inc., New York, NY",,,,
10422,"Riedel Crystal, Kufstein, Austria",,,,
10423,"Segno srl, Milan",,,,
10428,"Bamberg Metallwerkstätten, Berlin",,,,
10434,"Inoue Pleats Co., Ltd., Fukui, Japan",Japanese,,,
10435,"Porcelli Assoc., Inc., USA",,,,
10438,"Ingo Maurer GmbH, Germany",,,,
10440,"Van Keppel-Green, USA",,,,
10442,"Swatch AG, Switzerland",Swiss,,1983.0,
10449,"Guild of Handicraft Ltd., London",,,,
10450,"Design Research, New York",,,,
10453,"Kebe Møbler ApS, Copenhagen",,,,
10459,"Atelier Vitreon, North Haven, CT",,,,
10462,"La Société F.S.D., France",,,,
10465,"Studio Luce, Italy",,,,
10468,H. C. Craythorne,,,,
10473,"Giovannetti, Italy",,,,
10474,"Robeson Cutlery Co., Inc., Perry, NY",,,,
10477,"Interex Inc., New York, NY",,,,
10478,"Old Hall Works Tableware, Bloxwich, U.K.",,,,
10480,"Leif Wessman Associates, Inc., New York, NY",,,,
10481,"San Castings Corp., Brewster, NY",,,,
10482,"Longato Arredamenti S.p.A., Padua, Italy",,,,
10483,"Continental Can Co., USA",American,,,
10485,"Studio DA, Japan",,,,
10487,"Smith Metal Arts, Buffalo, NY",,,,
10489,"Metalcraft Studio, Konrad König, Munich",,,,
10490,"Loewe S.A., Madrid",,,,
10492,"Vacheron & Constantin-Le Coultre Watches, Inc., Switzerland",,,,
10495,"Heidi Weber, Zürich",,Female,,
10497,"Arflex, S.p.A., Italy",,,,
10501,"Vitra-Fehlbaum GmbH, Weil-am-Rhein, West Germany (now Germany)",,,,
10503,"Hermès, Paris",,,,
10505,"R. Kirsch, Germany",,,,
10507,"Transcriptors, Ltd., New York",,,,
10513,"Edelzinn E. Hueck, Lüdenscheid, Austria",,,,
10515,"Hammy Oy, Helsinki",,,,
10517,"Hackman & Co., Helsinki",,,,
10519,"Desny, Paris",French,,,
10522,"Anonima Castelli, Bologna, Italy",,,,
10523,"Gebrüder Junghans AG, Schramberg, Germany",,,,
10526,"Airborne, France",French,,,
10530,"Fontana Arte, Italy",,,1932.0,
10531,"Baldioli Eustasio & Figli, Omegna, Italy",Italian,,,
10538,"G. A. Van de Groenekan, Amsterdam, The Netherlands",,,,
10540,"Tensor Corporation, Brookyln, NY",,,,
10541,"Pirelli S.p.A., Milan",,,,
10543,"Randall Made Knives, Orlando, FL",,,,
10548,"Van Leer Vatenfabrieken N.V., Amstelveen, The Netherlands",Dutch,,,
10551,"F. M. Matsson, Sweden",,,,
10554,"Danese, Milan",,,,
10555,"Thonet, Germany",,,,
10559,"Dansk Forsolvnings Anstalt, Copenhagen",,,,
10561,"Arterior Textile GMBH, Wuppertal, Germany",,,,
10562,"Robert Murphy's Sons Co., Ayer, MA",,,,
10563,"Lightolier Inc., Jersey City, NJ",,,,
10565,"Kingsley Electronics, Taiwan",,,,
10567,"Progetti, Italy",,,,
10569,"Richard Perry, Son & Company, Wolverhampton, England",,,,
10582,"J. & J. Kohn, Vienna",,,,
10584,"OSRAM GmbH, Munich",,,,
10586,Microsoft Corporation,,,,
10588,Lehrwerkstatte fur Glasinstrumentmacher,,,,
10589,"Grossherzogliche Sächische Fachschule, Germany",,,,
10591,"Sointu Incorporated, New York, NY",,,,
10594,"Diehl Manufacturing Co., Elizabeth, NJ",,,,
10596,"Metz & Co., The Netherlands",,,,
10599,"Eschenbach Optik Nürnberg, Germany",,,,
10602,"Carrera International GmbH, Traun, Austria",,,,
10605,"Grid Systems Corp., Mountain View, CA",,,,
10607,"National Semiconductor Corporation, USA",American,,1959.0,
10609,"Barcalo Manufacturing Co., New York, NY",,,,
10610,"Drain-Dri Co., San Francisco, CA",American,,,
10612,"G.A. Van de Groenekan, De Bilt, The Netherlands",,,,
10613,"The Winsted Hardware Manufacturing Co., Winsted, CT",American,,,
10616,"Bayerische Massindustrie, Hersbruck, West Germany (now Germany)",,,,
10618,"Rietveld's Workshop, Utrecht",,,,
10619,"Red Wing Pottery, MN",,,,
10620,"Bernini, Italy",,,,
10622,Unknown Mexican Manufacturer,Mexican,,,
10628,"NY Form, Italy",,,,
10630,"S.p.A. Carrozzeria Pininfarina, Torino, Italy",,,,
10632,"Gruppo Industriale Busnelli S.p.A., Milan",,,,
10633,"Berliner Metallgewerbe Joseph Müller, Germany",,,,
10636,"Boffi S.p.A., Cesano Maderno, Italy",,,,
10637,"Scientific Optics Ltd., England",,,,
10638,"Vistosi, Italy",,,,
10639,"GAF Corporation, New York, NY",,,,
10642,"Dictaphone AG, Killwangen, Switzerland",,,,
10643,"Sambonet S.p.A., Vercelli, Italy",,,,
10645,"Snaidero, Italy",Italian,,1946.0,
10648,"Uncle Sam's Umbrella Shop, New York, NY",American,,,
10650,"Guzzini, Italy",,,,
10651,"Droog Design, the Netherlands",,,,
10652,"Sanka Oy Loviisa, Finland",,,,
10653,"Oak, Product Design and Consultancy, Rotterdam",,,,
10655,"Form GmbH, Germany",German,,,
10656,"Goods, Amsterdam, The Netherlands",,,,
10658,"Ideal Standard S.p.A., Milan",,,,
10661,"Howard Miller Clock Co., Zeeland, MI",,,,
10662,"Royal Crest Venetian Blind Co., Rossford, OH",,,,
10664,"ATH Design International, The Netherlands",,,,
10666,"Mallory Industries, Inc., Farmington, CT",American,,1956.0,
10667,"Industrie Formenti Italia, Milan",,,,
10671,Kristian Schneider,,Male,,
10672,"Bell Helmets, Inc., Norwalk, CA",,,,
10685,"Newton Plastics, Newton Upper Falls, MA",,,,
10688,"Fasttrack Enterprises, Ltd., Calgary",,,,
10696,"Belgian International Carpet, Belgium",,,,
10701,"Kelly & Thompson, USA",,,,
10702,"Theodore Müller, Belgium/Germany",,,,
10704,"Rosenthal Einrichtung, Munich",,,,
10705,"Shinseo Kogyo Co., Tokyo",,,,
10706,"Compagnia Italiana Lumi, Rome",,,,
10708,"Ferrari S.p.A., Maranello, Italy",,,1929.0,
10718,"frogdesign, Sunnydale, CA",American,,1969.0,
10724,"Metall-Arbeit Wiener Werkstätte, Vienna, Austria",,,,
10725,"Smart Design, New York",American,,1979.0,
10726,"OXO International, New York, NY",,,,
10727,Anonymous,,,,
10728,"Argentor, Vienna",,,,
10734,"Avard Inc., New York, NY",,,,
10735,"Stilnovo, Italy",,,,
10741,"Minerva, Milan, Italy",,,,
10742,"Casigliani S.p.A., Pisa",,,,
10745,"ICI Design Institute Inc., Osaka",,,,
10746,"Associated Spring Raymond Barnes Group, Inc., Dallas, TX",American,,,
10747,"Paul Mayen Designs, New York, NY",,,,
10749,"Bauhaus Ceramic Workshops, Weimar, Germany",,,,
10755,"Novelectric A.G., Zürich, Switzerland",,,,
10759,"Northern Plastics, Syracuse, NY",,,,
10761,CSS/Winfield,,,,
10762,"Siemens & Halske A.G., Munich",German,,1847.0,
10765,"Fratelli Fantini, S.p.A., Pella, Italy",,,,
10766,"Enorme, Italy",,,,
10769,"Fabbriche Elettrotecniche Riunite, S.p.A. (now Zerowatt, S.p.A.), Italy",,,,
10771,"Glasfabrik Johann Loetz Witwe, Klöstermühle, Austria",,,,
10772,Fratelli Chiminella,,,,
10776,"Oluce, Milan, Italy",,,,
10780,"Yamakawa Rattan Co., Ltd., Japan",,,,
10782,"Kotobuki Corporation, Japan",,,,
10783,"Heifetz Mfg. Co., New York, NY",,,,
10789,"Simpson Sports, Torrance, CA",,,,
10790,Ldesign SARL,French,,,
10792,"Velca, Milan",,,,
10793,"Elektroakusticni Laboratorij, Ljubljana, Yugoslavia",,,,
10794,"Wings over the World Corporation, New York, NY",,,,
10796,"L'Atelier de Serge Mouille, France",,,,
10797,"Hudson Studios, Madison, NJ",,,,
10798,Karhulalittala,,,,
10800,"Ateliers Jean Prouvé, Nancy, France",,,,
10801,"J.G. Furniture Co., Brooklyn, NY",,,,
10804,"Sony Corporation, Creative Center",Japanese,,1961.0,
10806,"Raichle Boot Co. Ltd., Switzerland",,,,
10809,Rathcon Inc.,,,,
10810,"Simon International, San Lazzaro, Italy",,,,
10813,"Andrew Maclaren Ltd., England",,,,
10815,"Fibre Metal Products Company, Concordville, PA",,,,
10817,"Klem Systems, Vienna",,,,
10819,"Lamson & Goodnow, Shellberg Falls, MA",American,,1837.0,
10829,"Friedrich Herder A.G., Solingen, Germany",,,,
10831,Unknown Swiss Manufacturer,,,,
10833,"Holt Howard Associates, Stamford, CT",,,,
10834,"Plastic Dispensers Inc., Newark, NJ",,,,
10836,"AKG Akustische und Kino-Geräte, Vienna",Austrian,,,
10840,"Baccarat, France",,,,
10842,"Mastermotive, Inc., Savage, MN",,,,
10857,"J.A. Henckels, Solingen, Germany",,,,
10858,"Ehrhard & Söhne, Germany",,,,
10873,"Victoria-Werke, Baar, Switzerland",,,,
10876,"Tavaro S.A., Geneva",,,,
10877,"Giro Sport Design, Inc., a division of Bell Sports, Inc.",American,,1985.0,
10878,"Rome Manufacturing Co., Div. of Revere Copper and Brass, Inc., Rome, NY",,,,
10880,"Supreme Cutlery, Japan",,,,
10898,"Hudson Photographic Industries, Inc., New York",,,,
10900,"Fratelli Borletti, S.p.A., Milan",,,,
10901,"Koch Creations, Lynbrook, NY",,,,
10904,"Mort N. Marton Designs, NY",,,,
10909,"Kaplan/Aronson, New York, NY",,,,
10911,"TECTA Möbel, Lauenförde, Germany",,,,
10912,"O.C. Sedie Internazionale, Inc., Paramount, CA",,,,
10913,"G. Schanzenbach, Germany",,,,
10914,"Ditta Spoggi, Milan",,,,
10915,Lakota Corporation,,,,
10916,"Kanematsu Ind. Co. Ltd., Gifu Ken, Japan",,,,
10920,"DESTA (Deutsche Stahlmöbel), Berlin",,,,
10921,"Carlo Moretti, s.n.c., Venice",,,,
10922,"Minolta Camera Co., Ltd., Osaka",,,,
10923,"Gense, Sweden",,,,
10924,"United States Glass Co., Tiffin, OH",,,,
10927,"Rhythm Tech, Inc., Mamaroneck, NY",,,,
10928,"L. Hjorth's Terracotta-Fabrik, Ronne, Denmark",,,,
10931,"Ralph O. Smith Co., Los Angeles, CA",,,,
10933,"Gits Molding Corp., Chicago, IL",,,,
10935,"Sonic Sports, Inc., Los Angeles, CA",,,,
10939,"Nixalite of America, East Moline, IL",,,,
10943,"Meisterschule für das Kunsthandwerk, Berlin",,,,
10945,"Piquot-Meridian (International) SA, Switzerland",,,,
10946,"Baum-Mercier, Switzerland",Swiss,,,
10947,"Griswold Manufacturing Co., Erie, PA",American,,1884.0,
10948,"Gottlieb Hammes Fahr, Solingen-Foche, Germany",,,,
10949,"Roll Dippers Inc., (formerly the Zeroll Co.) Maumee, OH",,,,
10951,"Cocco, Italy",,,,
10952,"Metropolitan Wire Goods Corp, Brooklyn, NY",,,,
10953,"Foley Mfg. Co., Minneapolis, MN",,,,
10954,"Denominator Company, Inc., New York, NY",American,,1914.0,
10956,Unknown French Manufacturer,French,,,
10957,"Alcorn & Co., Boston, Massachusetts",American,,,
10960,"AT&T Bell Laboratories, Murray Hill, NJ",American,,1925.0,
10961,Westfield Manufacturing Corp.,,,,
10962,"Hammond Research Corp., Gloucester, MA",,,,
10965,"Hewlett-Packard Company, Santa Clara, CA",American,,1939.0,
10966,"Toronto Plastic Co., Toronto",,,,
10968,"University of Pennsylvania, USA",,,,
10969,"IMEC, USA",,,,
10972,"P. & W. Blattmann Metallwaren-Fabrik, Switzerland",,,,
10973,"LSI Logic Corporation, Milpitas, CA",American,,1981.0,
10979,"Motorola, Inc.",American,,1928.0,
10980,"Synaptics Incorporated, San Jose, CA",American,,,
10981,"Texas Instruments, Inc., Dallas, TX",American,,1930.0,
10982,"VLSI Technology, Inc., San Jose, CA",American,,,
10983,"Xerox Palo Alto Research Center, Palo Alto, CA",American,,1906.0,
10998,"Hukin & Heath, Birmingham, England",,,,
10999,"Tri-State Plastic Molding Co., Henderson, KY",American,,,
11003,Victorinox,Swiss,,1884.0,
11006,"Theodore Fahrner, Pforzheim, Germany",,,,
11010,Unknown Netherlandish Manufacturer,,,,
11012,"Plas-tex Corporation, Los Angeles, CA",American,,,
11016,"Ittala Glassworks, Ittala, Finland",,,,
11017,"Stanley Home Products, Easthampton, MA",American,,,
11019,"Pace Products, Chicago, IL",,,,
11021,Kenner Products Co.,,,,
11022,"Geomet Inc., New York, NY",,,1954.0,
11027,Bryce Brothers Co. for the Four Seasons,,,,
11033,"Rudolph de Harak Industrial Design, Inc., New York, NY",,,,
11034,"Oy Huonekalu-ja Rakennustyötehdas Ab, Turku, Finland",,,1910.0,
11039,"Best & Lloyd, Ltd., Birmingham, UK",,,1840.0,
11041,"August Sommer Co., Wurttemburg, Germany",,,,
11046,"Dansk Polyether Industri, Denmark",,,,
11047,"Korhonen OY, Finland",,,,
11048,"Eggers, WI",,,,
11049,"Brian Davis & Co., Pty Ltd., Victoria, Australia",,,,
11050,"Southern Highlanders, Inc., North Carolina",,,,
11052,"International Mobile Machines, USA",,,,
11053,"Ernest C. Higgins Co. (Allan Follet), Norwood, MA",,,,
11055,"AB Bahco Verktyg, Enkoping, Sweden",Swedish,,,
11056,"Sturm, Vienna",,,,
11058,"J.A. Henckels, USA",,,,
11060,"Cooper Canada Ltd., Toronto",,,,
11064,"The Richter & Phillips Co., Cincinatti, OH",American,,,
11066,"Sabattini Argenteria S.p.A., Como, Italy",,,,
11068,"Griscer Industries, Fort Wayne, IN",,,,
11070,"Mylec, Inc., Winchedon Springs, MA",,,,
11072,"KBL Corporation, Boston, MA",,,,
11073,"Valsts Electro-Techniska Fabrika, Riga, Latvia",,,,
11077,Swedlow Aeroplastics Corp.,,,,
11079,"M & M Mfg. Co., Chicago, IL",,,,
11085,"Heywood-Wakefield Co., Gardner, MA",,,,
11086,"Haskelite Manufacturing Corporation, Chicago, IL",,,,
11090,Red Lion Table Co.,,,,
11092,"Moss Rose Manufacturing Co., Philadelphia, PA",,,,
11093,"J.H. Thorp & Co., Inc., New York, NY",,,,
11094,"Cyrus Clark Co., Inc., New York, NY",,,,
11095,"Articoli Plastici Elettrici, Italy",,,,
11098,Guilford Art Company,,,,
11100,"Abstracta Structures Inc., New York, NY",American,,,
11108,"Welch Allyn Inc., Skaneateles Falls, NY",,,,
11109,"Robert Smith, Kentfield, CA",,Male,,
11111,"Concept Inc., St. Petersburg, FL",American,,,
11112,"The Subsidiary Co.(division of Artmongers and Manufactory Inc.), New York, NY",,,,
11116,"Italora S.p.A., Milan, Italy",,,,
11117,"A.V. Mazzega Vetri d'Arte, Murano, Italy",Italian,,,
11118,"Rochelt Design, Ulm, Germany",,,,
11119,"Columbian Bronze Corp., Freeport, NY",,,,
11124,"John Mascheroni Furniture Co., New York, NY",,,,
11125,"Neal Small Designs Inc., New York, NY",,,1965.0,1973.0
11128,"France and Son A/S, Denmark",,,,
11130,"Artifort, The Netherlands",,,,
11131,"Raumtechnik Staeger & Co. KG, Stuttgart",,,,
11134,"Paper Welder, Inc., Medina, NY",,,,
11135,"Società Italiana Telecomunicazioni Siemens, Milan, Italy",,,,
11136,"Bonniers International, Japan",Japanese,,,
11137,"Plastics, Inc., St. Paul, MN",American,,,
11138,Made in Japan for Fitz & Floyd,,,,
11139,"Frimu Company, Switzerland",Swiss,,,
11140,"G.P.M. Company, Germany",German,,,
11154,"Vitreria Vistosi, Murano, Italy",,,,
11156,"Schott & Gen. Jenaer Glaswerke, Mainz, Germany",,,,
11157,"Acordis Industrial Fibers, The Netherlands",Dutch,,1999.0,
11158,"Ekco Housewares, Franklin Park, IL",,,,
11159,"Lexon, France",,,1990.0,
11162,"Rosenthal, Germany",,,,
11164,"Modernariato-Gruppo Industriale Busnelli, Italy",,,,
11166,"Poul Jeppesen, Denmark",,Male,,
11168,"Think Outside, Inc., Carlsbad, CA",,,,
11176,"Richard Schultz Design, Palm, PA",,,,
11177,"Emeco, Hanover, Pennsylvania",,,,
11179,"Makers of Simple Furniture, Ltd., London",,,,
11180,"The Ironrite Ironer Co., Detroit, MI",American,,1911.0,
11181,"Lorraine Metal Mfg. Co., NY",American,,,
11183,"Cadoro Jewels, New York, NY",,,,
11189,"Fahr-Leuchten, Stuttgart",,,,
11190,"Tropi-Cal Company, Los Angeles, CA (now Fong Brothers Company, Los Angeles, CA)",,,,
11191,"The Afternoon Company, Omaha, Nebraska",American,,,
11192,"Rothschild Plastics Corp., Philadelphia, PA",,,,
11194,"Tendo Mokko, Inc., Yamagata-Ken, Japan",,,,
11195,"J. Merivaara Oy, Helsinki",,,,
11196,"Hessische Metallwerke (now Seibel Designpartner GmbH), Germany",,,,
11197,"Figli di Amedeo Cassina, Meda, Italy",,,,
11198,"Satisfaction, New York, NY",,,,
11199,"Ampex Corporation, Elk Grove Village, IL",,,,
11200,"Baltensweilder, Ebikon, Switzerland",,,,
11201,"Archent Limited, Sheffield, England",,,,
11223,"Mourlot, Paris",,,,
11340,"The Baynard Press, London",,,,
11341,C. Tereshkovitch,,,,
11350,British War Office,,,,
11361,Imprimerie Champenois,,,,
11381,Royal Society for the Prevention of Accidents,,,,
11419,Ward and Saks Co.,,,,
11422,Patrick Cunningham,,Male,,
11589,Hans Bockting,,Male,,
11596,R. Szayoo,,,,
11631,"Otto Beyer, Leipzig/Berlin",,,,
11799,Orell Füssli,Swiss,,,
11811,"A. Molling & Comp., Hannover, Germany",,,,
11860,Various Authors,,,,
12001,Vladimir Burliuk,,Male,1886.0,1917.0
12025,Elena Guro,,Female,,
12074,"Maria Siniakova, Russian, 1898-1989",,Female,1898.0,1989.0
12124,Pavel Filonov,,Male,1883.0,1941.0
12225,Nikolai Rogovin,,Male,,
12310,Lev Shekhtel [Lev Zhegin],,Male,,
12312,Vasilii Chekrygin,,Male,1897.0,1922.0
12315,Sergei Podgaevskii,,Male,,
12318,Sergei Bobrov,,Male,,
12402,Joseph Blumenthal,,Male,,
12409,Aleksandr Shevchenko,,Male,,
12410,Illarion Skuie,,,,
12452,Nikolai Aseev,,Male,,
12472,Calvin Sumsion,,Male,,
12556,John Moore,American,Male,,
12639,Iliazd (Il'ia Zdanevich),,Male,,
12704,Natan Vengrov,,Male,,
12868,Anonymous Authors,,,,
12924,Henri Floury,,Male,,
12996,Mikhail Plaksin,,Male,,
12997,Natal'ia Nagorskaia,,Female,,
13003,Khabias [pseudonym Of Nina Komarova],,Female,,
13012,Aleksei Gan,,Male,,
13056,Antonina Sofronova,,Female,,
13076,Boris Zemenkov,,Male,,
13088,Il'ia Erenburg,,Male,,
13108,Josef Eberg,,Male,,
13113,Grigorii Bershadskii,,Male,,
13206,Graeme Murray,,,,
13315,Nikolai Sedel'nikov,,Male,,
13325,N. Nekrasov,,,,
13422,Columbia Records,,,1888.0,
13434,Moisei Levin,,Male,,
13482,Nikolai Troshin,,Male,,
13483,Sergei Sen'kin,,Male,,
13488,"Tamarind Lithography Workshop, Inc., Los Angeles",,,,
13677,Nikolai Kupreianov,Russian,Male,,
13678,Aleksei Chicherin,,Male,,
13705,Boris Naumov,,Male,,
13807,Kornelii Zelinskii,,Male,,
13811,Anton Lavinskii,,Male,,
13816,Olga Deneiko,,Female,,
13880,"Éditions Surréalistes, Paris",,,,
13977,Michael Cardenza,,Male,,
14107,"Dwan Gallery, New York",,,,
14161,Iurii Degen,,Male,,
14185,Aleksei Remizov,,Male,1877.0,1957.0
14187,W. Baxter,,,,
14195,Eugène Delâtre,French,Male,,
14200,Aleksei Ganin,,Male,,
14286,Maria Lagorio,,Female,,
14384,Nikolai Tikhonov,,Male,,
14426,Allan Kapprow,,Male,,
14450,"Librairie de France, Paris",,,,
14467,Félix Del-Marle,,Male,,
14520,"Propyläen-Verlag, Berlin",,,,
14561,A. Anatolev,,,,
14602,Sergei Chekhonin,,Male,,
14632,Boris Grigor'ev,,Male,,
14744,Hr. Dubyns'kii,,,,
14976,Mikhail Tarkhanov,,Male,,
15005,Josaku Maeda,,,,
15146,Issacher Ber Ryback,,Male,,
15382,W. Mehl,,,,
15634,Mariano Andre,,Male,,
15685,Chas Laborde,,Male,,
15688,Pierre Falké,,Male,,
16753,Museum Folkwang,,,,
16943,Valentine Dudensing,,Male,,
17332,Bernhard Leitner,,Male,,
17469,Adrian Siegel,American,Male,,
17509,Pywell,,,,
17943,Krissy Clegg,,Female,,
17955,(Siegfried Klein) Khasaq,,,,
18094,Robert Storr,,Male,,
18375,Herbert E. Grier,,Male,,
18376,Kenneth J. Germeshausen,,Male,,
18552,Unknown,,,,
18660,The New York Times,American,,1851.0,
18667,Reuters,,,,
18709,3M,American,,1902.0,
18838,Karl Nierendorf,,Male,,
19039,Davi Det Hompson,,Male,,
19040,Ann Fessler,,Female,,
19041,Charles Brohawn,,Male,,
19042,Chris Mason,,Male,,
19043,Cliff Baldwin,,Male,,
19194,Hans Danuser,,Male,,
19235,Oskar Bangemann,,,,
19529,Felix Harlan,,Male,,
19545,Doris Simmelink,,Female,,
19561,Sheri Martinelli,,Female,,
19663,Nelson Savinon,,Male,,
19676,Island Records,,,1959.0,
20416,Jack Carver,,Male,,
20503,Émile-René Ménard,French,,1862.0,1930.0
20722,Royal College of Art,British,,1837.0,
20731,"Hope (Sufferance) Press, London",,,,
20769,René Block,,Male,,
20807,Roland Renrose,,Male,,
20811,Congo (a Chimpanzee),Nationality unknown,,1954.0,1965.0
20813,Adrian Nutbeam,,Male,,
20904,"Profil Magazine, Vienna",,,,
21088,"Salvatore Silkscreen Co., Inc.",,,,
21116,Benton,,,,
21121,Biddle,,,,
21255,"Fabric Frontline, Zürich",,,,
21759,"Atelier d'Arts Appliqués, Cannes, France",,,,
22498,"Fratelli Brambilla, Milan",Italian,,,
22501,"Krystallglasmanufaktur Theresienthal Gmbh, Zweisel, Germany",,,,
22504,"Design Unit New York, New York, NY",,,,
22512,"G. Byrn Company, Copenhagen",Danish,,,
22522,"Veglia Borletti, Milan",,,,
22527,"L.M. Ericsson, Stockholm",,,,
22528,"ERCO Leuchten KG, Germany",,,,
22529,"Phonola, Milan",,,,
22530,"Rosenthal AG, Germany",,,,
22532,"Kooperative Förbundet (KF), Stockholm",,,,
22533,"International Resistance Co., Philadelphia, PA",,,,
22534,"John Hull Cutlers Corporation, New York, NY",,,,
22535,"Dansk International Designs, Ltd., Denmark",,,,
22538,"Arai Helmet Ltd., Japan",,,,
22542,Mathieu,,,,
22546,Bell Telephone Laboratories,American,,,
22548,Raymond Loewy Associates,American,,1944.0,
22556,SHoP Architects PC,American,,1996.0,
22558,"Haworth Inc., USA",,,,
22559,Apple Industrial Design Group,American,,,
22563,Harman Kardon Co.,American,,1953.0,
22565,"Snowcrash AB, Sweden",,,,
22567,Baleri Italia S.p.A.,,,,
22572,"Sas/OO, France",,,,
22573,Décolletage Plastique Design Team,French,,1945.0,
22575,"Société Bic, France",,,,
22578,"Teknion Inc., USA",,,,
22581,"USM U. Schaerer Sons Inc., USA",,,,
22585,"Electrotextiles Co. (now ElekSen Ltd.), England",,,,
22586,Vesa Hinkola,Finnish,,1970.0,
22587,Rane Vaskivuori,Finnish,,1967.0,
22589,Torchco Ltd.,British,,,
22590,"Radice Snc, Italy",,,,
22593,"Motorola, England",,,,
22597,"TM, Belgium",,,,
22599,"Mahakit Rubber Co. Ltd., Thailand",,,,
22614,Annelies De Leede,Nationality unknown,,,
22627,J. S. Anderson,British,,,
22631,Koji Yamada,Japanese,Male,,
22660,Ugo Mulas,,Male,,
22663,Carel Blazer,,Female,,
22667,"Nitto Seimo Co. Ltd., company design",Japanese,,1910.0,
22668,Toyo Tire Cord Co. Ltd.,Japanese,,,
22677,Taylor Green,American,,1914.0,
22703,Friederike Gross-Pietsche,,Male,,
22704,Thomas Gardner,,Male,,
22705,Mark Janson,,Male,,
22709,Joseph Fenton,,Male,,
22710,Suzanne Powadiuk,,Female,,
22713,James Rosen,,Male,,
22731,Timothy Wood,,Male,,
22732,Peter Waldman,,Male,,
22733,Peter Carl,,Male,,
22734,Robert White,,Male,,
22735,Christopher Chimera,,Male,,
22753,"Richard Meier & Partners, Architects",,,1963.0,
22754,"Richard Meier & Associates, Architects",,,1963.0,
22762,Romain Ruther,,Male,,
22769,Guenther,,,,
22780,"World Pictures, Copenhagen",,,,
22782,Kolatan / Mac Donald Studio,,,1988.0,
22783,Ayse Sulan Kolatan,American,,1958.0,
22785,Minsuk Cho,,,,
22786,Ferda Kolatan,,,,
22787,Chiakai Yang,,,,
22788,Anke Scheren,,,,
22789,Michael Kennedy,,Male,,
22790,George Grenier III,,Male,,
22791,Joseph Bula,,Male,,
22792,Baine Gaiser,,Male,,
22793,Patrick Kane,,Male,,
22794,Antonio Palladino,,Male,,
22795,Teresa Chang,,Female,,
22796,Gayle Tsern,,Female,,
22797,Long Hair George Krausas,,Male,,
22799,Development and Resource Corp.,,,,
22801,Charles Forberg,American,Male,,
22810,Fred Taylor,,Male,,
22816,Kahn & Jacobs,,,,
22843,Peter Rice (Ove Arup and Partners),,Male,,
22844,Nikken Sekkei Ltd.,,,,
22845,Renzo Piano Building Workshop,Italian,,1980.0,
22846,"Eisenman Architects, New York",,,1988.0,
22847,Richard Rosson,,Male,,
22849,Gregory Merryweather,,Male,,
