Artist ID,Name,Nationality,Gender,Birth Year,Death Year,wikidata_id,match_status,source
35060,Typosophes sans frontieres,,,,,,,
35061,Malachi Farrell,Irish,Male,1970.0,,,,
35062,Seamus Farrell,British,Male,1965.0,,,,
35063,Filippo di Giovani,Italian,Male,,,,,
35064,Fernando Palma de Rodriguez,Mexican,Male,,,,,
35070,Otto E. Rossler,German,Male,1940.0,,,,
35075,Efrain Almeida,Brazilian,Male,1964.0,,,,
35076,Gerhard Grossing,Austrian,Male,1957.0,,,,
35080,Raimond Chaves,Colombian,Male,1963.0,,,,
35082,Gilda Mantilla,Peruvian,Female,1967.0,,,,
35122,Heinz Gappmayr,Austrian,Male,1925.0,,,,
35129,"Bialetti Industrie Sp.A., Italy",,,1919.0,,,,
35130,Gertrud Fischbacher,Austrian,Female,1967.0,,,,
35134,Harrell Fletcher,American,Male,1967.0,,,,
35135,Meubles TV,French,,,,,,
35143,Diller Scofidio + Renfro,,,1979.0,,,,
35145,Josephine Meckseper,German,Female,1964.0,,,,
35152,Cao Guimarães,Brazilian,Male,1965.0,,,,
35159,Cao Fei,Chinese,Female,1978.0,,,,
35162,David Lamelas,Argentine,Male,1946.0,,,,
35165,Brüder Rasch,German,,,,,,
35207,FXFOWLE,American,,1978.0,,,,
35212,Shannon Ebner,American,Female,1971.0,,,,
35225,Art Workers' Coalition,,,,,,,
35251,Sergej Jensen,Danish,Male,1973.0,,,,
35252,Aernout Mik,Dutch,Male,1962.0,,,,
35266,Harry Dodge,American,Female,1966.0,,,,
35267,Stanya Kahn,American,Female,1968.0,,,,
35270,Yui Kugimiya,Japanese,Female,1981.0,,,,
35282,Seher Shah,Pakistani,Female,1975.0,,,,
35285,Walid Raad,Lebanese,Male,1967.0,,,,
35288,Joachim Koester,Danish,Male,1962.0,,,,
35295,Alex Hubbard,American,Male,1975.0,,,,
35333,Beca Lipscombe,British,Female,1973.0,,,,
35340,Amar Kanwar,Indian,Male,1964.0,,,,
35343,Atelier,British,,,,,,
35392,Bani Abidi,Pakistani,Female,1971.0,,,,
35401,Magis SpA,,,1976.0,,,,
35406,Liza Béar,British,Female,1955.0,,,,
35409,Jarbes Lopes,Brazilian,Male,1964.0,,,,
35419,Martin Campbell,New Zealander,Male,1943.0,,,,
35420,Bonnie Camplin,British,,1970.0,,,,
35421,Enrico David,Italian,Male,1966.0,,,,
35422,Alasdair Gray,Scottish,,1934.0,,,,
35423,Linder [Linda Sterling],British,Female,1954.0,,,,
35425,Yeondoo Jung,,Male,,,,,
35426,Patty Chang,American,Female,1972.0,,,,
35427,David Kelley,American,Male,1972.0,,,,
35429,Julian Jarrold,British,Male,1960.0,,,,
35430,Joshua Marston,American,Male,1968.0,,,,
35431,Robert Rodriguez,American,Male,1968.0,,,,
35432,Frank Miller,American,Male,1957.0,,,,
35433,Paul Auster,American,Male,1947.0,,,,
35434,Robert Shaye,,Male,,,,,
35435,Stephen Frears,British,Male,1941.0,,,,
35436,Gavin Hood,,Male,,,,,
35437,Roger Michell,,Male,,,,,
35438,Ronald Bronstein,,Male,,,,,
35440,Pascale Ferran,French,Female,1960.0,,,,
35448,Alexander Roitburd,Ukrainian,Male,1961.0,,,,
35449,Alix Pearlstein,American,Female,1962.0,,,,
35450,Anne Ramsden,Canadian,Female,1952.0,,,,
35452,Barbara Hammann,German,Female,1945.0,,,,
35453,Bernar Hébert,Canadian,Male,1961.0,,,,
35455,Bob Snyder,American,Male,,,,,
35460,Bruce Yonemoto,American,Male,1949.0,,,,
35462,Ou Ning,,,,,,,
35463,Cara DeVito,American,Female,1951.0,,,,
35465,Catalina Parra,Chilean,Female,1940.0,,,,
35466,Chris Cunningham,British,Male,1970.0,,,,
35467,Aphex Twin,British,Male,1971.0,,,,
35468,Claudia Von Alemann,German,Female,1943.0,,,,
35470,Daizaburo Harada,Japanese,Male,1956.0,,,,
35471,Haruhiko Shono,Japanese,Female,1960.0,,,,
35472,Dan Sandin,American,Male,1942.0,,,,
35475,Danielle Jaeggi,Swiss,Female,1945.0,,,,
35476,David Blair,,Male,,,,,
35477,David Claerbout,Belgian,Male,1969.0,,,,
35478,David Cort,American,Male,1935.0,,,,
35479,Deanna Kamiel,Canadian,Female,,,,,
35480,Dennis Day,Canadian,Male,1960.0,,,,
35482,Dimitrije Martinovic,Yugoslav,Male,1951.0,,,,
35483,Disarmament Video Survey Collection,,,,,,,
35484,Donald Fagen,American,Male,1948.0,,,,
35485,Doug Hall,American,Male,1944.0,,,,
35486,Doug Melnyck,Canadian,Male,1952.0,,,,
35487,Wim T Schippers,Dutch,Male,1942.0,,,,
35496,Yoko Maruyama,,Female,,,,,
35497,Karen Ranucci,,Female,,,,,
35498,Victor Sanchez,,Male,,,,,
35499,Duan Jinchuan,Chinese,Female,1962.0,,,,
35500,Ed Bowes,American,Male,1944.0,,,,
35501,Edward Rankus,American,Male,1953.0,,,,
35502,Elizabeth van der Zaag,Canadian,Female,1952.0,,,,
35503,Ellen Spiro,American,Female,1964.0,,,,
35504,Enrique Aguerre,Uruguayan,Male,1964.0,,,,
35505,Eric Metcalfe,Canadian,Male,1940.0,,,,
35506,Ernest Gusella,Canadian,Male,1941.0,,,,
35507,Francesc Torres,Spanish,Male,1948.0,,,,
35508,Fujiko Nakaya,Japanese,Female,1933.0,,,,
35509,Hakudo Kobayashi,Japanese,Male,1944.0,,,,
35511,Garth Jennings,British,Male,1972.0,,,,
35512,R.E.M.,,,,,,,
35514,Pablo Lavin,Chilean,Male,1948.0,,,,
35515,Gusztáv Hámos,Hungarian,Male,1955.0,,,,
35516,Guy Ben-Ner,Israeli,Male,1969.0,,,,
35517,Hans Breder,German,Male,1935.0,,,,
35518,Hironori Terai,Japanese,Male,1961.0,,,,
35519,Hitoshi Takekiyo,Japanese,Male,1967.0,,,,
35522,Beryl Korot,American,Female,1945.0,,,,
35523,Jan Peacock,Canadian,Female,1955.0,,,,
35524,Jean Carlomusto,American,Female,1959.0,,,,
35525,Jean-Baptiste Mondino,French,Male,1949.0,,,,
35526,Jeanette Reinhardt,Canadian,Female,1954.0,,,,
35529,Jöelle de la Casinière,French,Female,1944.0,,,,
35530,John Adams,British,Male,1953.0,,,,
35531,Jorge Furtado,Brazilian,Male,1959.0,,,,
35532,Julie Gustafson,American,Female,1949.0,,,,
35534,Jun Okazaki,Japanese,Male,1956.0,,,,
35537,Kathy High,American,Female,1954.0,,,,
35538,Katsuhiro Yamaguchi,Japanese,Male,1928.0,,,,
35539,Katsuya Taka,Japanese,Male,1963.0,,,,
35540,Keigo Yamamoto,Japanese,Male,1936.0,,,,
35541,Kit Galloway,American,Male,,,,,
35542,Sherrie Rabinowitz,American,Female,,,,,
35543,Klaudia Kemper,Chilean,Female,1966.0,,,,
35544,Klaus vom Bruch,German,Male,1952.0,,,,
35545,Heike-Melba Fendel,German,Female,1961.0,,,,
35546,Ko Nakajima,Japanese,Male,1941.0,,,,
35547,Koen Theys,Belgian,Male,1963.0,,,,
35548,Kumiko Kushiyama,Japanese,Female,1959.0,,,,
35549,Kunio Noda,Japanese,Male,1962.0,,,,
35550,Laura Cottingham,American,Female,1959.0,,,,
35551,Li Hong,Chinese,Female,1941.0,,,,
35552,Liang Yue,Chinese,Female,1979.0,,,,
35553,Linda Goode Bryant,American,Female,1949.0,,,,
35554,Laura Poitras,American,Female,1964.0,,,,
35555,Kim Tomczak,Canadian,Male,1952.0,,,,
35557,Lu Chunsheng,Chinese,Female,1966.0,,,,
35558,Luc Bourdon,Canadian,Male,,,,,
35562,Carole Klonarides,,Female,,,,,
35563,Madelon Hooykaas,Dutch,Female,1942.0,,,,
35565,Makoto Shinkai,,,,,,,
35566,Marcela Poch,Chilean,Female,1964.0,,,,
35567,Marcelo Tas,Brazilian,Male,1959.0,,,,
35568,Fernando Meirelles,Brazilian,Male,1955.0,,,,
35569,Margaret Moores,Canadian,Female,,,,,
35570,Max Almy,American,Female,1948.0,,,,
35571,Maxi Cohen,American,Female,1949.0,,,,
35573,Melodie McDaniel,,Female,,,,,
35574,Michael Klier,Czech,Male,1943.0,,,,
35575,Michel Gondry,French,Male,1963.0,,,,
35576,Olivier Gondry,French,Male,,,,,
35577,Michelle Parkerson,American,Female,,,,,
35580,Naoko Karotsuka,Japanese,Female,,,,,
35581,Naoko Tosa,Japanese,Female,1961.0,,,,
35582,Nelson Henricks,Canadian,Male,1963.0,,,,
35583,Nestor Olhagaray,Chilean,Male,1946.0,,,,
35584,New Orleans Video Access Center,,,,,,,
35585,Andy Kolker,,Male,,,,,
35586,Louis Alvarez,,Male,,,,,
35587,Nobuhiro Kawanaka,Japanese,Male,1941.0,,,,
35588,Noriyuki Okuda,Japanese,Male,1940.0,,,,
35591,Optic Nerve,,,,,,,
35592,Lynn Adler,,Female,,,,,
35593,Bill Bradbury,,Male,,,,,
35594,Osamu Nagata,Japanese,Male,1950.0,,,,
35597,Dimitri Devyatkin,American,Male,1949.0,,,,
35599,Paul Wong,Canadian,Male,1954.0,,,,
35600,Paulette Phillips,Canadian,Female,1956.0,,,,
35601,Geoffrey Shea,Canadian,Male,1958.0,,,,
35602,Philip G. Atwell,American,Male,,,,,
35603,Dr. Dre,American,Male,1965.0,,,,
35604,Philip Virus,German,Male,1971.0,,,,
35605,Alec Empire,German,Male,1972.0,,,,
35609,Robert Morin,Canadian,Male,1949.0,,,,
35610,Roman Coppola,American,Male,1965.0,,,,
35611,Roman Maskalev,Kyrgyzstani,Male,1977.0,,,,
35612,Maxim Boronilov,Kyrgyzstani,Male,1980.0,,,,
35613,Ros Barron,American,Female,1933.0,,,,
35615,Sachiko Hamada,,Female,,,,,
35616,Scott Sinkler,,Male,,,,,
35617,Dalibor Martinis,Croatian,Male,1947.0,,,,
35618,Sara Diamond,American,Female,1954.0,,,,
35620,Satoshi Ono,Japanese,Male,1977.0,,,,
35622,Shoichiro Azuma,Japanese,Male,1957.0,,,,
35623,Shuntaro Tanikawa,Japanese,Male,1931.0,,,,
35625,Ween,,,,,,,
35626,Steve Fagin,American,Male,1946.0,,,,
35627,Susan Rynard,Canadian,Female,1961.0,,,,
35628,Takahiko Imura,,,,,,,
35629,Tetsuo Mizuno,Japanese,Male,1948.0,,,,
35630,Tim Hope,,Male,,,,,
35631,King Biscuit Time,,,,,,,
35632,Tirtza Even,Israeli,Female,1963.0,,,,
35633,Tom Sherman,Canadian,Male,1947.0,,,,
35634,Tsurumaki Kazuya,Japanese,Male,1966.0,,,,
35635,Vern Hume,Canadian,Male,1956.0,,,,
35636,Victor Huey,,Male,,,,,
35637,Victor Lopes,Brazilian,Male,,,,,
35638,Vincent Carelli,Brazilian,Male,1953.0,,,,
35639,Wang Jianwei,Chinese,Male,1958.0,,,,
35641,Xu Zhen,Chinese,Male,1977.0,,,,
35642,Yang Zhenzhong,Chinese,Male,1968.0,,,,
35643,Yau Ching,Chinese,Female,1966.0,,,,
35644,Yoshiyuki Tomino,Japanese,Male,1941.0,,,,
35645,Zhang Yuan,Chinese,Female,1963.0,,,,
35646,Chi Jian,,Male,,,,,
35647,Zhou Xiaohu,,Male,,,,,
35660,Vega Films,,,,,,,
35672,Bick Productions,,,,,,,
35697,Perry Hoberman,American,Male,1954.0,,,,
35717,Anita Thacher,,Female,,,,,
35728,Willem de Ridder,Dutch,Male,1939.0,,,,
35733,German Bobe,Chilean,Male,1963.0,,,,
35734,Video Information Center,,,,,,,
35744,deepdesign,,,1995.0,,,,
35745,"Tecnodelta S.p.A., Italy",,,,,,,
35746,Ivy Rutzky,,,,,,,
35796,Henry Flynt,American,Male,1940.0,,,,
35811,James Victore,American,Male,1962.0,,,,
35858,Patrick Blackwell,,,,,,,
35865,ACT UP (AIDS Coalition to Unleash Power),American,,,,,,
35866,Matteo Bazzicalupo,Italian,Male,1966.0,,,,
35867,Raffaella Mangiarotti,Italian,Female,1965.0,,,,
35873,Clemens Weisshaar,German,Male,1977.0,,,,
35874,Christoph Weisshaar,German,Male,1980.0,,,,
35890,Joseph Charles Parker,,,1924.0,,,,
35898,Jorre van Ast,Dutch,Male,1980.0,,,,
35902,Tabaimo,Japanese,Female,1975.0,,,,
35906,Lotty Rosenfeld,Chilean,Female,1943.0,,,,
35907,Eder Santos,Brazilian,Male,1960.0,,,,
35908,Alan Scarritt,American,Male,1945.0,,,,
35909,Sandra Llano-Mejia,Colombian,Female,1951.0,,,,
35910,Alex Poruchnyk,,Male,,,,,
35911,Diane Poitras,,Female,,,,,
35912,Rita Myers,American,Female,1947.0,,,,
35913,Margarita D'Amico,,Female,,,,,
35914,Manuel Manzano,,Male,,,,,
35916,Marc Paradis,,Male,,,,,
35917,François Girard,Canadian,Male,1963.0,,,,
35925,Alexander Isley,American,Male,1961.0,,,,
35934,"bv Koninklijke van Kempen & Begeer, The Netherlands",,,,,,,
35938,Diamond Match Company,,,,,,,
35953,Silvia Bächli,Swiss,Female,1956.0,,,,
35954,One Off Ltd.,,,,,,,
35969,Barkow Leibinger Architects,,,1993.0,,,,
35971,Frank Barkow,American,Male,1957.0,,,,
35972,Regine Leibinger,German,Female,1963.0,,,,
35975,Blake Rayne,American,Male,1969.0,,,,
35977,Christian Jankowski,German,Male,1968.0,,,,
35980,Gedi Sibony,American,Male,1973.0,,,,
35982,Jordi Canudas,Spanish,Male,1975.0,,,,
35983,Metalarte,,,1932.0,,,,
35986,Klara Liden,Swedish,Female,1979.0,,,,
35987,Lutz Mommartz,German,Male,1934.0,,,,
35989,Andrei Monastyrski,Russian,Male,1949.0,,,,
35990,The Collective Actions Group,,,,,,,
35991,Susanne Bier,Danish,Female,1960.0,,,,
35992,Bent Hamer,Norwegian,Male,1956.0,,,,
35993,Daniel Burman,Argentine,Male,1973.0,,,,
35994,Patrice Chéreau,French,Male,1944.0,,,,
36000,Keith Fulton,American,Male,1965.0,,,,
36001,Louis Pepe,American,Male,1966.0,,,,
36002,Lars von Trier,Danish,Male,1956.0,,,,
36003,Patrice Leconte,French,Male,1947.0,,,,
36004,Hirokazu Koreeda,Japanese,Male,1962.0,,,,
36005,Hans-Christian Schmid,German,Male,1965.0,,,,
36006,Cédric Klapisch,French,Male,1961.0,,,,
36007,Hans Weingartner,Austrian,Male,1970.0,,,,
36008,Guy Maddin,Canadian,Male,1956.0,,,,
36009,Ken Loach,British,Male,1936.0,,,,
36010,Lukas Moodysson,Swedish,Male,1969.0,,,,
36011,Kevin Macdonald,Scottish,Male,1967.0,,,,
36012,Michael Cuesta,American,Male,1963.0,,,,
36013,Alfonso Cuaron,Mexican,Male,1961.0,,,,
36016,Jim Gaylord,American,Male,1974.0,,,,
36025,Richard Tipping,Australian,Male,1949.0,,,,
36070,Dean Lubensky,American,,1966.0,,,,
36077,Judit Reigl,Hungarian,Female,1923.0,,,,
36090,Feng Mengbo,Chinese,Male,1966.0,,,,
36091,Kram/Weisshaar,,,2002.0,,,,
36123,Moris (Israel Meza Moreno),Mexican,Male,1978.0,,,,
36155,Tim Burton,American,Male,1958.0,,,,
36157,Henry Selick,American,,1952.0,,,,
36206,H. William Tupper,American,,,,,,
36251,Peter Downsbrough,American,Male,1940.0,,,,
36254,Robert H. Bergman,American,Male,1944.0,,,,
36363,Matt Connors,American,Male,1976.0,,,,
36415,Beatriz González,Colombian,Female,1938.0,,,,
36433,Ingrid Wiener,Austrian,Female,1942.0,,,,
36442,Frank Lupo,American,Male,1950.0,,,,
36471,Alison Knowles,American,Female,1933.0,,,,
36505,Sue de Beer,American,Female,1973.0,,,,
36511,Shay Alkalay,Israeli,Male,1976.0,,,,
36533,Jonathan Runcio,Canadian,Male,1977.0,,,,
36541,Lene Berg,Norwegian,Female,1965.0,,,,
36548,Rosa Loy,German,Female,1958.0,,,,
36550,Zachary Wollard,American,Male,1974.0,,,,
36597,Unknown Artist,British,,,,,,
36605,Amy Granat,American,Female,1976.0,,,,
36606,Andrea Modica,American,Female,1960.0,,,,
36607,Toshiko Okanoue,Japanese,Female,1928.0,,,,
36614,Julian Rosefeldt,German,Male,1965.0,,,,
36615,Guido van der Werve,Dutch,Male,1977.0,,,,
36617,Edith Dekyndt,Belgian,Female,1960.0,,,,
36619,Tomas Saraceno,Argentine,Male,1973.0,,,,
36649,Fluxus Collective,,,,,,,
36651,BBB Bonacina,,,,,,,
36686,Ron Costley,British,,,,,,
36687,Peter Lyle,,,,,,,
36688,John Andrew,,,,,,,
36690,Carl Heideken,,,,,,,
36779,Irwin Gershen,,Male,,,,,
36806,John Wood,British,Male,1969.0,,,,
36808,Osiah Masekoameng,South African,Male,,,,,
36828,Charlemagne Palestine,,,,,,,
36834,Anna Halprin,,,,,,,
36856,Kinya Tagawa,Japanese,Male,1976.0,,,,
36879,Toshio Iwai,Japanese,Male,1962.0,,,,
36882,F. Schumacher & Co,,,1889.0,,,,
36892,Song Dong,Chinese,Male,1966.0,,,,
36939,Bengt af Klintberg,Swedish,Male,1938.0,,,,
36940,Eric Andersen,Danish,Male,1940.0,,,,
36941,Sylvano Bussotti,Italian,Male,1931.0,,,,
36944,Philip Corner,American,Male,1933.0,,,,
36947,Toshi Ichiyanagi,Japanese,Male,1933.0,,,,
36950,Yoriaki Matsudaira,Japanese,Male,1931.0,,,,
36956,Dieter Schnebel,German,Male,1930.0,,,,
36959,Yasunao Tone,Japanese,Male,1935.0,,,,
36960,Michael Von Biel,German,Male,1937.0,,,,
36961,George Yuasa,Japanese,Male,1929.0,,,,
36962,Unknown Designer,Polish,,,,,,
36973,Jutta Koether,German,Female,1958.0,,,,
36978,"Kavalier, Sázava",,,,,,,
36980,Walead Beshty,American,Male,1976.0,,,,
36981,Daniel Gordon,American,Male,1980.0,,,,
36982,Carter Mull,American,Male,1977.0,,,,
36986,Rasch Brothers & Co.,,,,,,,
36990,Renatus Kuno,,,,,,,
36995,"Springer & Co, Loket, for Družstevní práce (Cooperative Work), Prague",,,,,,,
36996,Shunji Yamanaka,Japanese,Male,1957.0,,,,
36997,Jun Homma,Japanese,,1975.0,,,,
36998,Leading Edge Design Corp.,Japanese,,1991.0,,,,
37000,Jeff Berner,,Male,,,,,
37001,Jack Coke’s Farmer’s Co-op,,,,,,,
37003,Jane Knížák,,Female,,,,,
37005,Larry Miller,American,Male,1944.0,,,,
37007,Jock Reynolds,American,Male,1947.0,,,,
37008,Yoshi Wada,Japanese,Male,1943.0,,,,
37009,Roman Polanski,Polish,Male,1933.0,,,,
37011,Herman Seidl,,,,,,,
37013,Robinson Devor,,Male,,,,,
37015,Ivan Passer,Czech,Male,1933.0,,,,
37019,Costa Gavras,Greek,Male,1933.0,,,,
37021,Shohei Imamura,Japanese,Male,1926.0,,,,
37022,Mohammad Rasoulof,Iranian,Male,1972.0,,,,
37024,Kelly Reichardt,American,Female,1964.0,,,,
37025,Andrei Zvyagintsev,Russian,Male,1964.0,,,,
37026,Mike Leigh,British,Male,1943.0,,,,
37027,Darren Aronofsky,American,Male,1969.0,,,,
37028,Richard Kern,American,Male,1954.0,,,,
37038,Jennifer Grausman,,Female,,,,,
37039,Todd McCarthy,,Male,,,,,
37040,Carles Asensio Monrabà,,Male,,,,,
37041,Antonio Campos,American,Male,1983.0,,,,
37044,Jesper Just,Danish,Male,1974.0,,,,
37045,Werner Schroeter,German,Male,1945.0,,,,
37046,Klaus Wyborny,Austrian,Male,1945.0,,,,
37049,David Cronenberg,Canadian,Male,1943.0,,,,
37050,Jon Favreau,American,Male,1966.0,,,,
37051,Gregory Hoblit,American,Male,1944.0,,,,
37052,Wil Shriner,American,Male,1953.0,,,,
37053,Bob Dolman,Canadian,Male,1949.0,,,,
37054,Menno Meyjes,Dutch,Male,1954.0,,,,
37055,Terrence Malick,American,Male,1943.0,,,,
37057,David Dobkin,American,Male,1969.0,,,,
37058,Todd Field,American,Male,1964.0,,,,
37059,Chris Weitz,American,Male,1969.0,,,,
37060,Adam Shankman,American,Male,1964.0,,,,
37061,Peter Jackson,New Zealander,Male,1961.0,,,,
37063,The Hallicrafters Company Design and Research Team,,,,,,,
37067,Silvie Defraoui,Swiss,Male,1935.0,,,,
37068,Didier Rittener,Swiss,Male,1969.0,,,,
37071,Glenn O'Brien,American,Male,1947.0,,,,
37079,R. H. Quaytman,American,Female,1961.0,,,,
37087,Ericka Beckman,American,Female,1951.0,,,,
37088,Talking Heads,,,,,,,
37092,Blondie,,,1975.0,,,,
37105,Lynne Tillman,American,Female,1947.0,,,,
37139,Giancarlo Mattioli,Italian,Male,1933.0,,,,
37145,William Pope.L,American,Male,1955.0,,,,
37159,Doug Liman,American,Male,1965.0,,,,
37166,Black Flag,,,,,,,
37171,Frank Shepard Fairey,American,Male,1970.0,,,,
37181,Laurel Nakadate,American,Female,1975.0,,,,
37205,Policeband,,,,,,,
37228,David Musgrave,British,Male,1973.0,,,,
37243,Thurston Moore,American,Male,1958.0,,,,
37251,David Johnson,,,,,,,
37256,Glenn Branca,American,,1948.0,,,,
37258,Lydia Lunch,,,,,,,
37260,Marquis de Villeneuve-Bargemont,French,Male,,,,,
37262,Eduardo Costa,Argentine,Male,1940.0,,,,
37299,Lorraine O'Grady,American,Female,1934.0,,,,
37300,Sauerbruch Hutton,,,1989.0,,,,
37301,Roberta Bayley,American,Female,1950.0,,,,
37306,Edit DeAk,American,Female,1950.0,,,,
37321,Beatriz Cifuentes,Spanish,Female,1975.0,,,,
37322,Yoshiki Waterhouse,Canadian,Male,1973.0,,,,
37325,Frank Stewart,American,Male,1949.0,,,,
37334,Riccardo Blumer,Swiss,Male,1959.0,,,,
37335,Matteo Borghi,Italian,Male,1976.0,,,,
37336,Desalto,,,1991.0,,,,
37338,Stephan Van Dam,American,Male,1959.0,,,,
37354,Vipp,Danish,,1939.0,,,,
37355,Ondi Timoner,American,Female,1972.0,,,,
37356,Bruce Weber,American,Male,1946.0,,,,
37357,Mira Nair,Indian,Female,1957.0,,,,
37358,Amos Gitai,Israeli,Male,1950.0,,,,
37360,Matthias Sauerbruch,German,Male,1955.0,,,,
37361,Louisa Hutton,British,Female,1957.0,,,,
37363,Olga Chernysheva,Russian,Female,1962.0,,,,
37364,Barbara Hammer,American,Female,1939.0,,,,
37365,Baz Luhrmann,Australian,Male,1962.0,,,,
37367,Terry deRoy Gruber,American,Male,1953.0,,,,
37372,Iroje Architects & Planners,Korean,,1989.0,,,,
37373,Seung H-Sang,Korean,Male,1952.0,,,,
37374,Young Joon Kim,Korean,Male,1960.0,,,,
37375,yo2 Architects Ltd.,,,1998.0,,,,
37393,John Keenen,American,Male,1957.0,,,,
37394,Keenen Riley Architects,,,1984.0,,,,
37483,Hai Quoc Tran,Vietnamese,Male,1960.0,,,,
37484,Phu-Nam Thuc Ha,Vietnamese,,1974.0,,,,
37485,Tuan Andrew Nguyen,American,Male,1976.0,,,,
37496,Majda Dobravec-Lajovic,Yugoslav,Female,1931.0,,,,
37497,Bob Grimes,American,Male,,,,,
37499,Dave Thompson,,Male,,,,,
37500,Kate Millett,American,Female,1934.0,,,,
37524,Jacqueline Humphries,American,Female,1960.0,,,,
37536,B. D. Fox Independent,,,,,,,
37543,Juan Araujo,Venezuelan,Male,1971.0,,,,
37545,Gianni-Emilio Simonetti,Italian,,1940.0,,,,
37546,Martha Colburn,American,Female,1972.0,,,,
37554,Sophie Tottie,Swedish,Female,1964.0,,,,
37558,"Nordiska Kompaniet Textilkammare, Stockholm",,,,,,,
37577,Ranjani Shettar,Indian,Female,1977.0,,,,
37586,Lacaton & Vassal Architectes,French,,1987.0,,,,
37601,Bo Welch,,,,,,,
37602,Robert Dawson,,,,,,,
37603,Tom Duffield,,Male,,,,,
37604,Sam Winston,,Male,,,,,
37615,Candice Breitz,South African,Female,1972.0,,,,
37616,Ragnar Kjartansson,Icelandic,Male,1976.0,,,,
37617,Igor Kopystiansky,American,Male,1954.0,,,,
37618,Svetlana Kopystiansky,American,Female,1950.0,,,,
37619,Ryan McNamara,American,Male,1979.0,,,,
37620,Mickalene Thomas,American,Female,1971.0,,,,
37621,Jan Tichy,Israeli,Male,1974.0,,,,
37627,Freddie Yauner,British,Male,1982.0,,,,
37639,Mai-Thu Perret,Swiss,Female,1976.0,,,,
37642,Christien Meindertsma,Dutch,Female,1980.0,,,,
37643,Julia Wachtel,American,Female,1956.0,,,,
37653,Manufacturer: BLT and Associates,,,,,,,
37661,Julie Joliat,Swiss,Female,1979.0,,,,
37662,Bemis Balkind,,,,,,,
37664,Hân Pham,Danish,Female,1971.0,,,,
37665,Cornelia Blatter,American,Female,1960.0,,,,
37666,Marcel Hermans,American,Male,1961.0,,,,
37667,COMA Amsterdam / New York,,,1996.0,,,,
37669,Lino Manfrotto,Italian,Male,1936.0,,,,
37671,Gilberto Battocchio,Italian,Male,1941.0,,,,
37681,Teresita Fernandez,American,Female,1968.0,,,,
37691,Cyprien Gaillard,French,Male,1980.0,,,,
37699,Harold Krieger,,,,,,,
37701,Nye Ffarrabas (formerly Bici Forbes and Bici Forbes Hendricks),American,Female,1932.0,,,,
37704,Katharina Sieverding,German,Female,1944.0,,,,
37708,"Infinitoy, San Mateo, CA",,,,,,,
37709,"Manfrotto Feltre Production Facilities, Feltre, Italy",,,1972.0,,,,
37712,Axel Schmid,German,Male,1971.0,,,,
37719,Destroy All Monsters,,,,,,,
37733,Michael Almereyda,American,Male,1959.0,,,,
37755,Jane Crawford,,,,,,,
37764,Anne Lacaton,French,Female,1955.0,,,,
37765,Jean Philippe Vassal,French,Male,1954.0,,,,
37776,Iwan Baan,Dutch,Male,1975.0,,,,
37779,Jeff Preiss,American,Male,1956.0,,,,
37785,"Venesta, Estonia",Estonian,,,,,,
37796,Goran Paskaljevic,Serbian,Male,1947.0,,,,
37797,Jim Capobianco,American,Male,1969.0,,,,
37798,Armando Iannucci,Scottish,Male,1963.0,,,,
37799,Jan Troell,Swedish,Male,1931.0,,,,
37800,Steven Soderbergh,American,Male,1963.0,,,,
37801,Matteo Garrone,Italian,Male,1968.0,,,,
37805,Peter Coffin,American,Male,1972.0,,,,
37812,Arnaud Desplechin,French,Male,1960.0,,,,
37813,Blutch,,Male,,,,,
37814,Charles Burns,American,Male,1955.0,,,,
37815,Marie Caillou,,Female,,,,,
37816,Pierre Di Sciullo,,Male,,,,,
37817,Lorenzo Mattotti,Italian,Male,1954.0,,,,
37818,Richard McGuire,American,Male,1957.0,,,,
37819,Ridley Scott,British,Male,1937.0,,,,
37820,Brad Bird,American,Male,1957.0,,,,
37821,Christopher Nolan,British,Male,1970.0,,,,
37822,Ted Braun,American,Male,,,,,
37823,David Fincher,American,Male,1962.0,,,,
37824,David Yates,British,Male,1963.0,,,,
37825,So Young Kim,Korean,Female,1968.0,,,,
37826,Noam Gonick,Canadian,Male,1973.0,,,,
37827,Robert Gardner,American,Male,1925.0,,,,
37828,Azazel Jacobs,American,Male,1972.0,,,,
37829,Stewart Bird,,Male,,,,,
37830,Deborah Shaffer,,Female,,,,,
37831,Ellen Kurras,American,Female,1959.0,,,,
37833,Mariah Robertson,American,Female,1975.0,,,,
37850,"LTL Architects, PLLC",,,,,,,
37851,Paul Lewis,American,Male,1966.0,,,,
37852,David J. Lewis,American,Male,1966.0,,,,
37855,Kukryniksy (collective),Russian,,1924.0,,,,
37858,V. Pshenichnikov,Russian,,,,,,
37861,Edgar Arceneaux,American,Male,1972.0,,,,
37866,Sara Greenberger Rafferty,American,Female,1978.0,,,,
37868,Donald Genaro,American,Male,1932.0,,,,
37869,Sonia Švecová,,Female,1946.0,,,,
37879,Chitra Ganesh,American,Female,1975.0,,,,
37886,Chris Kabel,Dutch,Male,1975.0,,,,
37887,Paul Cocksedge,British,Male,1978.0,,,,
37888,Werkplaats Martin van Oel,Dutch,,1990.0,,,,
37910,Vincent Fecteau,American,Male,1969.0,,,,
37922,Hermann Misler,German,Male,,,,,
37923,F. Rubes,nationality unknown,,,,,,
37925,H. Pinparra,nationality unknown,,,,,,
